id;user_id;category;title;body;link;read;created_at;analysis_request_id;severity;agent_name;event_type;navigation_target;navigation_id;analysis_title;metadata;updated_at
a0bd4b5c-6d4c-4ae5-9636-74d4e7daaa95;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Recommendation Engine failed;Recommendation Engine agent could not be started.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:30:03.692886+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;error;Recommendation Engine;agent.failed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""recommendation""}";2026-07-29 16:30:03.692886+00
31bd7b75-85c8-4d2b-ada2-e6b5cfda2c4a;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Risk & Challenge failed;Risk & Challenge agent could not be started.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:30:03.832776+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;error;Risk & Challenge;agent.failed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""risk""}";2026-07-29 16:30:03.832776+00
fb9b5dc7-d946-4d18-93b2-4a1ca0372abb;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Competitor Analysis failed;Competitor Analysis agent could not be started.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:30:03.988124+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;error;Competitor Analysis;agent.failed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""competitor""}";2026-07-29 16:30:03.988124+00
6395b423-d2c5-485f-910e-d72d08b5927c;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Feasibility Analysis failed;Feasibility Analysis agent could not be started.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:30:04.137339+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;error;Feasibility Analysis;agent.failed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""feasibility""}";2026-07-29 16:30:04.137339+00
464c00fe-9b3c-4f2b-a0cc-c5afee03f78b;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;analysis;Discovery Galaxy opened;Live agent orchestration started for this analysis.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:34:47.451456+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;info;;galaxy.opened;;;;{};2026-07-29 16:34:47.451456+00
56276cd3-bbac-42ac-b74c-279a6e3c5a34;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Feasibility Analysis started;Feasibility Analysis agent began working on your idea.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:34:47.882018+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;info;Feasibility Analysis;agent.started;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;;"{""agent_key"":""feasibility""}";2026-07-29 16:34:47.882018+00
dc28e5f7-356f-48ed-a967-bc9dffbfeb9b;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Recommendation Engine started;Recommendation Engine agent began working on your idea.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:34:48.028288+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;info;Recommendation Engine;agent.started;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;;"{""agent_key"":""recommendation""}";2026-07-29 16:34:48.028288+00
239fe1f4-83b7-44e3-b4fd-8f71a8bf4fa5;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Competitor Analysis started;Competitor Analysis agent began working on your idea.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:34:48.166808+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;info;Competitor Analysis;agent.started;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;;"{""agent_key"":""competitor""}";2026-07-29 16:34:48.166808+00
164ab5bd-367a-47fb-86e2-eaae02e0f992;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Gap Analysis started;Gap Analysis agent began working on your idea.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:34:48.311651+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;info;Gap Analysis;agent.started;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""gap""}";2026-07-29 16:34:48.311651+00
aee750d9-904e-4a96-a2ea-bd6050557ca9;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Risk & Challenge started;Risk & Challenge agent began working on your idea.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:34:48.453942+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;info;Risk & Challenge;agent.started;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""risk""}";2026-07-29 16:34:48.453942+00
ffc17f57-0b18-41b6-81f7-06e1242f08ef;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Feasibility Analysis failed;Feasibility Analysis agent could not be started.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:34:48.600794+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;error;Feasibility Analysis;agent.failed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""feasibility""}";2026-07-29 16:34:48.600794+00
51c4fba6-c815-4ab0-a1f3-bbdbb844563d;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Competitor Analysis failed;Competitor Analysis agent could not be started.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:34:48.742891+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;error;Competitor Analysis;agent.failed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""competitor""}";2026-07-29 16:34:48.742891+00
87f9fdc0-734f-45ca-9022-77842da8501a;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Recommendation Engine failed;Recommendation Engine agent could not be started.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:34:48.913375+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;error;Recommendation Engine;agent.failed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""recommendation""}";2026-07-29 16:34:48.913375+00
a35cdd0a-1cc6-40ad-97ff-f871ade51a95;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Gap Analysis failed;Gap Analysis agent could not be started.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:34:49.517176+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;error;Gap Analysis;agent.failed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""gap""}";2026-07-29 16:34:49.517176+00
0b4333b0-ec69-4ae1-a658-6d75a6a4ad9e;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Risk & Challenge failed;Risk & Challenge agent could not be started.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:34:49.656515+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;error;Risk & Challenge;agent.failed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""risk""}";2026-07-29 16:34:49.656515+00
e05b463e-239a-4759-b642-b98ef7065e2a;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Gap Analysis completed;Gap Analysis agent successfully completed.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:37:29.696352+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;success;Gap Analysis;agent.completed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""gap""}";2026-07-29 16:37:29.696352+00
0f0c0364-6651-4892-bc10-21e53cd81218;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Risk & Challenge completed;Risk & Challenge agent successfully completed.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:46:26.027862+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;success;Risk & Challenge;agent.completed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""risk""}";2026-07-29 16:46:26.027862+00
ad244496-f78f-4a5a-9a57-d99940d59088;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Feasibility Analysis completed;Feasibility Analysis agent successfully completed.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:54:11.478388+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;success;Feasibility Analysis;agent.completed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""feasibility""}";2026-07-29 16:54:11.478388+00
fcec2b5b-d8ed-4447-9afd-46870c63c7d8;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Recommendation Engine completed;Recommendation Engine agent successfully completed.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 16:58:19.200981+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;success;Recommendation Engine;agent.completed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""recommendation""}";2026-07-29 16:58:19.200981+00
1d2db13f-0d71-4663-9e93-2c4a85ec2e36;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Competitor Analysis completed;Competitor Analysis agent successfully completed.;/discovery/0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;false;2026-07-29 17:02:36.299637+00;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;success;Competitor Analysis;agent.completed;discovery;0eb97ea8-b0a3-40cd-b9d8-74f36751d27b;Train Ticket Pro;"{""agent_key"":""competitor""}";2026-07-29 17:02:36.299637+00
92fa4d51-80fa-4fc3-8df1-4f3319c7422b;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;analysis;New analysis created;An app to generate Study plan for students was queued for the discovery agents.;/discovery/558b8086-f6ef-4f1f-ba20-c8b0018d7228;false;2026-07-29 17:03:06.861351+00;558b8086-f6ef-4f1f-ba20-c8b0018d7228;success;;analysis.created;discovery;558b8086-f6ef-4f1f-ba20-c8b0018d7228;An app to generate Study plan for students;"{""industry"":null,""input_type"":""text""}";2026-07-29 17:03:06.861351+00
91a7561f-11ea-420d-ae2e-dc37c7331a9c;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Could not start the analysis pipeline;The analysis workflow isn't active in n8n. Activate the workflow (or click 'Execute workflow' for test URLs) and try again.;/discovery/558b8086-f6ef-4f1f-ba20-c8b0018d7228;false;2026-07-29 17:03:09.192608+00;558b8086-f6ef-4f1f-ba20-c8b0018d7228;error;;webhook.failed;;;An app to generate Study plan for students;{};2026-07-29 17:03:09.192608+00
f5239e4f-68eb-49be-b281-6783870d9ee5;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;analysis;New analysis created;An app to generate Study plan for students was queued for the discovery agents.;/discovery/4953fcdc-c062-4a54-a9a4-4690d839fa1b;false;2026-07-29 17:05:45.07823+00;4953fcdc-c062-4a54-a9a4-4690d839fa1b;success;;analysis.created;discovery;4953fcdc-c062-4a54-a9a4-4690d839fa1b;An app to generate Study plan for students;"{""industry"":null,""input_type"":""text""}";2026-07-29 17:05:45.07823+00
b549c32b-9833-41df-b1de-ec3ca487ceac;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Could not start the analysis pipeline;The analysis workflow isn't active in n8n. Activate the workflow (or click 'Execute workflow' for test URLs) and try again.;/discovery/4953fcdc-c062-4a54-a9a4-4690d839fa1b;false;2026-07-29 17:05:46.098059+00;4953fcdc-c062-4a54-a9a4-4690d839fa1b;error;;webhook.failed;;;An app to generate Study plan for students;{};2026-07-29 17:05:46.098059+00
6f005df3-1516-4eeb-93cf-f08fd6ef72cd;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;analysis;New analysis created;An app to generate Study plan for students was queued for the discovery agents.;/discovery/16f8641b-bb7b-451d-bdbe-04644c58adea;false;2026-07-29 17:09:28.484575+00;16f8641b-bb7b-451d-bdbe-04644c58adea;success;;analysis.created;discovery;16f8641b-bb7b-451d-bdbe-04644c58adea;An app to generate Study plan for students;"{""industry"":null,""input_type"":""text""}";2026-07-29 17:09:28.484575+00
f7d0e02b-5e54-4816-9539-97cdc99f1eb5;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Could not start the analysis pipeline;The analysis workflow isn't active in n8n. Activate the workflow (or click 'Execute workflow' for test URLs) and try again.;/discovery/16f8641b-bb7b-451d-bdbe-04644c58adea;false;2026-07-29 17:09:29.603353+00;16f8641b-bb7b-451d-bdbe-04644c58adea;error;;webhook.failed;;;An app to generate Study plan for students;{};2026-07-29 17:09:29.603353+00
04ed3eed-ea81-4f2a-b7ff-d69965c2048a;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;analysis;New analysis created;An app to generate Study plan for students was queued for the discovery agents.;/discovery/4cf11e6b-71a7-4195-ac4e-556ada369d9a;false;2026-07-29 17:11:43.839839+00;4cf11e6b-71a7-4195-ac4e-556ada369d9a;success;;analysis.created;discovery;4cf11e6b-71a7-4195-ac4e-556ada369d9a;An app to generate Study plan for students;"{""industry"":null,""input_type"":""text""}";2026-07-29 17:11:43.839839+00
ee0d5cea-31a9-439e-a536-bdf109bfde3e;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Could not start the analysis pipeline;The analysis workflow isn't active in n8n. Activate the workflow (or click 'Execute workflow' for test URLs) and try again.;/discovery/4cf11e6b-71a7-4195-ac4e-556ada369d9a;false;2026-07-29 17:11:44.22742+00;4cf11e6b-71a7-4195-ac4e-556ada369d9a;error;;webhook.failed;;;An app to generate Study plan for students;{};2026-07-29 17:11:44.22742+00
f8b816d2-b40d-484e-b183-521f52a893c9;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;analysis;New analysis created;An app to generate Study plan for students was queued for the discovery agents.;/discovery/3bd60115-93f9-4471-9354-daec5fa3b8fa;false;2026-07-29 17:14:18.263743+00;3bd60115-93f9-4471-9354-daec5fa3b8fa;success;;analysis.created;discovery;3bd60115-93f9-4471-9354-daec5fa3b8fa;An app to generate Study plan for students;"{""industry"":null,""input_type"":""text""}";2026-07-29 17:14:18.263743+00
9315c56d-2ec9-462d-b265-8f1d78600f96;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Could not start the analysis pipeline;The analysis workflow isn't active in n8n. Activate the workflow (or click 'Execute workflow' for test URLs) and try again.;/discovery/3bd60115-93f9-4471-9354-daec5fa3b8fa;false;2026-07-29 17:14:18.668282+00;3bd60115-93f9-4471-9354-daec5fa3b8fa;error;;webhook.failed;;;An app to generate Study plan for students;{};2026-07-29 17:14:18.668282+00
c05c1282-6e75-4c7e-9407-baf1cc0cd920;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;analysis;New analysis created;An app to generate Study plan for students was queued for the discovery agents.;/discovery/a85ac8e7-03da-46ad-91a0-d643eccfe11a;false;2026-07-29 17:20:08.333925+00;a85ac8e7-03da-46ad-91a0-d643eccfe11a;success;;analysis.created;discovery;a85ac8e7-03da-46ad-91a0-d643eccfe11a;An app to generate Study plan for students;"{""industry"":null,""input_type"":""text""}";2026-07-29 17:20:08.333925+00
a75b281e-857a-4d84-aea5-c27567115c7c;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;error;Could not start the analysis pipeline;The analysis workflow isn't active in n8n. Activate the workflow (or click 'Execute workflow' for test URLs) and try again.;/discovery/a85ac8e7-03da-46ad-91a0-d643eccfe11a;false;2026-07-29 17:20:09.489239+00;a85ac8e7-03da-46ad-91a0-d643eccfe11a;error;;webhook.failed;;;An app to generate Study plan for students;{};2026-07-29 17:20:09.489239+00
d6b47e11-2d1c-401c-835f-d57175a3141d;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;analysis;New analysis created;An app to generate Study plan for students was queued for the discovery agents.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:14.005042+00;8474c971-0405-4e81-917c-5d7af7553e94;success;;analysis.created;discovery;8474c971-0405-4e81-917c-5d7af7553e94;An app to generate Study plan for students;"{""industry"":null,""input_type"":""text""}";2026-07-29 17:21:14.005042+00
8c098255-e3b0-4810-a06c-bf739a92e313;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;api;Analysis queued with the AI pipeline;Market Research workflow was triggered successfully.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:18.963573+00;8474c971-0405-4e81-917c-5d7af7553e94;info;;webhook.triggered;;;An app to generate Study plan for students;{};2026-07-29 17:21:18.963573+00
ae8aa199-6bb8-4ec4-86d9-8d8522f24564;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;analysis;Discovery Galaxy opened;Live agent orchestration started for this analysis.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:21.897318+00;8474c971-0405-4e81-917c-5d7af7553e94;info;;galaxy.opened;;;;{};2026-07-29 17:21:21.897318+00
3a4205d0-bb88-46f5-9c38-d597d20be503;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Competitor Analysis started;Competitor Analysis agent began working on your idea.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:22.655272+00;8474c971-0405-4e81-917c-5d7af7553e94;info;Competitor Analysis;agent.started;discovery;8474c971-0405-4e81-917c-5d7af7553e94;;"{""agent_key"":""competitor""}";2026-07-29 17:21:22.655272+00
a2abd3a9-9a8b-4a3f-8b75-bdac85d32815;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Market Research started;Market Research agent began working on your idea.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:22.805056+00;8474c971-0405-4e81-917c-5d7af7553e94;info;Market Research;agent.started;discovery;8474c971-0405-4e81-917c-5d7af7553e94;;"{""agent_key"":""market_research""}";2026-07-29 17:21:22.805056+00
641fcb13-b31b-4b53-b389-27046265183d;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Recommendation Engine started;Recommendation Engine agent began working on your idea.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:23.670327+00;8474c971-0405-4e81-917c-5d7af7553e94;info;Recommendation Engine;agent.started;discovery;8474c971-0405-4e81-917c-5d7af7553e94;StudyPlanPro;"{""agent_key"":""recommendation""}";2026-07-29 17:21:23.670327+00
c108a6d7-251b-422a-a1b6-5fe9797d7c45;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Feasibility Analysis completed;Feasibility Analysis agent successfully completed.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:28.20668+00;8474c971-0405-4e81-917c-5d7af7553e94;success;Feasibility Analysis;agent.completed;discovery;8474c971-0405-4e81-917c-5d7af7553e94;StudyPlanPro;"{""agent_key"":""feasibility""}";2026-07-29 17:21:28.20668+00
6d20de80-0993-4028-85c0-550ec276f5b9;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Feasibility Analysis started;Feasibility Analysis agent began working on your idea.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:23.053954+00;8474c971-0405-4e81-917c-5d7af7553e94;info;Feasibility Analysis;agent.started;discovery;8474c971-0405-4e81-917c-5d7af7553e94;;"{""agent_key"":""feasibility""}";2026-07-29 17:21:23.053954+00
4395ece9-031c-4aa1-8676-9365f207f095;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Risk & Challenge started;Risk & Challenge agent began working on your idea.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:23.266396+00;8474c971-0405-4e81-917c-5d7af7553e94;info;Risk & Challenge;agent.started;discovery;8474c971-0405-4e81-917c-5d7af7553e94;StudyPlanPro;"{""agent_key"":""risk""}";2026-07-29 17:21:23.266396+00
008bd39c-1e88-45a9-959a-d2701e180b8e;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Risk & Challenge completed;Risk & Challenge agent successfully completed.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:28.359467+00;8474c971-0405-4e81-917c-5d7af7553e94;success;Risk & Challenge;agent.completed;discovery;8474c971-0405-4e81-917c-5d7af7553e94;StudyPlanPro;"{""agent_key"":""risk""}";2026-07-29 17:21:28.359467+00
cad773e4-17a2-4a17-b771-05c08da052ea;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Gap Analysis started;Gap Analysis agent began working on your idea.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:23.46307+00;8474c971-0405-4e81-917c-5d7af7553e94;info;Gap Analysis;agent.started;discovery;8474c971-0405-4e81-917c-5d7af7553e94;StudyPlanPro;"{""agent_key"":""gap""}";2026-07-29 17:21:23.46307+00
de2fbce2-6a14-4ec3-824e-42829d492bd3;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Market Research completed;Market Research agent successfully completed.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:27.760309+00;8474c971-0405-4e81-917c-5d7af7553e94;success;Market Research;agent.completed;discovery;8474c971-0405-4e81-917c-5d7af7553e94;StudyPlanPro;"{""agent_key"":""market_research""}";2026-07-29 17:21:27.760309+00
4d2b9848-0f73-48f5-8335-18e7e5a95ea3;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Competitor Analysis completed;Competitor Analysis agent successfully completed.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:27.923584+00;8474c971-0405-4e81-917c-5d7af7553e94;success;Competitor Analysis;agent.completed;discovery;8474c971-0405-4e81-917c-5d7af7553e94;StudyPlanPro;"{""agent_key"":""competitor""}";2026-07-29 17:21:27.923584+00
6d3ca359-8d9d-4908-9ca2-ba2626a0da41;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Gap Analysis completed;Gap Analysis agent successfully completed.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:28.06078+00;8474c971-0405-4e81-917c-5d7af7553e94;success;Gap Analysis;agent.completed;discovery;8474c971-0405-4e81-917c-5d7af7553e94;StudyPlanPro;"{""agent_key"":""gap""}";2026-07-29 17:21:28.06078+00
fa352bb2-2017-486d-9abe-00fb28348d4c;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;agent;Recommendation Engine completed;Recommendation Engine agent successfully completed.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:21:30.708513+00;8474c971-0405-4e81-917c-5d7af7553e94;success;Recommendation Engine;agent.completed;discovery;8474c971-0405-4e81-917c-5d7af7553e94;StudyPlanPro;"{""agent_key"":""recommendation""}";2026-07-29 17:21:30.708513+00
9ad8d550-5e05-48b1-b662-81e6ddf7bbf2;e87e1f6b-1658-4aee-b7d7-3de7970dccc4;analysis;Discovery Galaxy opened;Live agent orchestration started for this analysis.;/discovery/8474c971-0405-4e81-917c-5d7af7553e94;false;2026-07-29 17:25:26.98115+00;8474c971-0405-4e81-917c-5d7af7553e94;info;;galaxy.opened;;;;{};2026-07-29 17:25:26.98115+00
89714573-62da-4c9d-ae0c-aa946b58808b;651ce83c-c112-48b0-adb1-f273a478b269;analysis;New analysis created;An AI-powered app to demonstrate was queued for the discovery agents.;/discovery/da679802-d28c-4dab-9ea2-0e29fcb6b5af;false;2026-07-30 11:25:17.819557+00;da679802-d28c-4dab-9ea2-0e29fcb6b5af;success;;analysis.created;discovery;da679802-d28c-4dab-9ea2-0e29fcb6b5af;An AI-powered app to demonstrate;"{""industry"":null,""input_type"":""url""}";2026-07-30 11:25:17.819557+00
e40db0ce-1220-4874-9709-40e903b9e0f2;651ce83c-c112-48b0-adb1-f273a478b269;error;Could not start the analysis pipeline;The analysis service returned an error (500). Please try again.;/discovery/da679802-d28c-4dab-9ea2-0e29fcb6b5af;false;2026-07-30 11:25:24.575815+00;da679802-d28c-4dab-9ea2-0e29fcb6b5af;error;;webhook.failed;;;An AI-powered app to demonstrate;{};2026-07-30 11:25:24.575815+00
3e05d69d-520f-4f2d-ba84-7bf49d7e0e6c;651ce83c-c112-48b0-adb1-f273a478b269;analysis;New analysis created;An AI-powered career assistant that helps job seekers optimize their resumes for was queued for the discovery agents.;/discovery/95e8e0c6-e27d-42cd-81c8-75b0d92d2938;false;2026-07-30 11:40:03.03018+00;95e8e0c6-e27d-42cd-81c8-75b0d92d2938;success;;analysis.created;discovery;95e8e0c6-e27d-42cd-81c8-75b0d92d2938;An AI-powered career assistant that helps job seekers optimize their resumes for;"{""industry"":null,""input_type"":""url""}";2026-07-30 11:40:03.03018+00
ead34a34-b9bf-4e99-a315-fa738cdd9232;651ce83c-c112-48b0-adb1-f273a478b269;error;Could not start the analysis pipeline;The analysis service returned an error (500). Please try again.;/discovery/95e8e0c6-e27d-42cd-81c8-75b0d92d2938;false;2026-07-30 11:40:15.032885+00;95e8e0c6-e27d-42cd-81c8-75b0d92d2938;error;;webhook.failed;;;An AI-powered career assistant that helps job seekers optimize their resumes for;{};2026-07-30 11:40:15.032885+00
e32fd0d1-6009-48a8-bede-6da8b9d63292;651ce83c-c112-48b0-adb1-f273a478b269;analysis;New analysis created;An AI-powered career assistant that helps job seekers optimize their resumes for was queued for the discovery agents.;/discovery/483a6ef7-8035-45c3-bff9-42410e4e0174;false;2026-07-30 11:41:54.494129+00;483a6ef7-8035-45c3-bff9-42410e4e0174;success;;analysis.created;discovery;483a6ef7-8035-45c3-bff9-42410e4e0174;An AI-powered career assistant that helps job seekers optimize their resumes for;"{""industry"":null,""input_type"":""url""}";2026-07-30 11:41:54.494129+00
4b383cc0-bb63-4e3c-b81f-5f37bcc260f6;651ce83c-c112-48b0-adb1-f273a478b269;error;Could not start the analysis pipeline;The analysis service returned an error (500). Please try again.;/discovery/483a6ef7-8035-45c3-bff9-42410e4e0174;false;2026-07-30 11:41:59.956093+00;483a6ef7-8035-45c3-bff9-42410e4e0174;error;;webhook.failed;;;An AI-powered career assistant that helps job seekers optimize their resumes for;{};2026-07-30 11:41:59.956093+00
69b33236-f9ae-4f57-b128-a459be3b4e0b;651ce83c-c112-48b0-adb1-f273a478b269;analysis;New analysis created;An AI-powered career assistant that helps job seekers optimize their resumes for was queued for the discovery agents.;/discovery/714f1bc1-0beb-4687-85d3-733f22721285;false;2026-07-30 11:42:15.110303+00;714f1bc1-0beb-4687-85d3-733f22721285;success;;analysis.created;discovery;714f1bc1-0beb-4687-85d3-733f22721285;An AI-powered career assistant that helps job seekers optimize their resumes for;"{""industry"":null,""input_type"":""text""}";2026-07-30 11:42:15.110303+00
